GeneID	Chr	Length	Symbol	type_of_gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
57129	3	1182	MRPL47	protein-coding	-0.136935368607971	5.11981279858323	-1.20333468554154	0.243152319645321	0.451779905828474	-6.43019958253254
6905	1	1958	TBCE	protein-coding	-0.129581471792224	5.09861618178113	-1.20331425747014	0.243160043218424	0.451779905828474	-6.42707475577908
7167	12	1856	TPI1	protein-coding	-0.100337672002973	9.09636067348226	-1.20280100779275	0.243354156859369	0.452074832171228	-6.66791468961701
6029	14	299	RN7SL1	scRNA	-0.475791755416886	7.14189524727499	-1.48097909940347	0.24350630917428	0.452218767991592	-6.26069081695391
79591	10	4101	ARMH3	protein-coding	-0.154966983033932	4.264902536099	-1.20235877405144	0.243521506012429	0.452218767991592	-6.27870873886795
4802	1	2821	NFYC	protein-coding	0.119720828119178	6.45027906486472	1.20231572503459	0.243537801183045	0.452218767991592	-6.5776523624446
85451	17	4049	UNK	protein-coding	0.125669788732566	5.26677602784961	1.20217805712978	0.243589917601353	0.452249826678438	-6.45118330717889
2588	16	2363	GALNS	protein-coding	-0.151443211519597	4.25653560768236	-1.20173602532922	0.243757312994326	0.452494872567475	-6.27769208997872
9445	13	1896	ITM2B	protein-coding	0.109916453212725	6.83358270745628	1.20134298783153	0.243906227600748	0.45270554575308	-6.6076328354282
115004	6	1802	CGAS	protein-coding	-0.138632912693579	4.68812727071194	-1.20084361084258	0.244095531580025	0.45299111212041	-6.36189911384949
387066	6	507	SNHG5	ncRNA	-0.123439618578914	6.69746378507808	-1.20190686505626	0.244337507097729	0.453372431365623	-6.59738562303745
7813	1	7403	EVI5	protein-coding	0.315310127254266	2.04545912070928	1.20294010438607	0.244371962379405	0.453372431365623	-5.7046198138617
100144748	10	4277	KLLN	protein-coding	0.269224431948453	2.11717491547931	1.19958720312288	0.244572302768857	0.453678248959679	-5.73000363743031
100507260	10	1024	NA	NA	0.33528997020929	1.28666701714118	1.19928697979905	0.24468633324211	0.45377545339761	-5.51246501382435
5201	5	1324	PFDN1	protein-coding	-0.115864660221534	5.99647797115597	-1.1992622617804	0.244695723402687	0.45377545339761	-6.53938228174212
283579	14	646	C14orf178	protein-coding	0.296737742130749	2.01963907039026	1.19910921882045	0.244753869162313	0.453817425134243	-5.70382530007529
29015	11	2822	SLC43A3	protein-coding	-0.113600776355779	9.15857642686403	-1.19898270946473	0.245253583494623	0.454628959961682	-6.67282185268236
6134	X	2318	RPL10	protein-coding	-0.0996182075651964	9.63575071719251	-1.19777111737792	0.245262700522407	0.454628959961682	-6.67949210447468
9112	14	2845	MTA1	protein-coding	-0.115387845613869	6.32947993223812	-1.19721210786156	0.245475508220159	0.454957435757129	-6.57371152127031
26121	19	2183	PRPF31	protein-coding	-0.11369834364548	6.39266578096978	-1.19697662977967	0.245565193450494	0.455030214329994	-6.57952157711254
55188	12	4989	RIC8B	protein-coding	0.138821632740066	4.56609598530954	1.19692203099384	0.24558599172345	0.455030214329994	-6.34287956711427
4673	12	5125	NAP1L1	protein-coding	0.101554160127668	9.60307005017179	1.19652578650479	0.245736972720929	0.455243951058387	-6.68060382064666
51715	6	3153	RAB23	protein-coding	0.181251525291497	3.44148072088038	1.19600721507102	0.245934669894581	0.455544158078395	-6.08716641520724
8930	3	2470	MBD4	protein-coding	0.122367830793266	5.44028383676709	1.1946680783691	0.246445750425167	0.45634618502048	-6.4824778098689
100506904	2	3205	NA	NA	0.160707151023506	3.94261832801058	1.19461580990435	0.246465714899048	0.45634618502048	-6.21407414660261
84915	12	3140	FAM222A	protein-coding	-0.24230466806604	2.36353692875078	-1.19459204602349	0.246474792159899	0.45634618502048	-5.8066162204021
2962	19	2551	GTF2F1	protein-coding	-0.103381104566689	7.2785275898556	-1.19449017817211	0.246513706218056	0.456352115277493	-6.64087523924626
255252	15	2415	LRRC57	protein-coding	0.16755277122786	4.40047318539148	1.19626069688528	0.246720268208011	0.45654926083602	-6.3107589407199
3845	12	5421	KRAS	protein-coding	0.114880909035522	5.83797547327964	1.19389674734555	0.246740492175971	0.45654926083602	-6.5285194688087
55432	1	6265	YOD1	protein-coding	-0.438614783261731	0.264812338282139	-1.19387549188529	0.246748618099374	0.45654926083602	-5.29153670326692
10437	19	1032	IFI30	protein-coding	-0.27649460693099	1.92860930284608	-1.19383759366958	0.24676310701889	0.45654926083602	-5.68836088239668
100505559	5	585	NA	NA	0.516308378986188	0.0605283525695917	1.19477254423243	0.246856313198054	0.456655591539943	-5.24536813659332
8907	19	2391	AP1M1	protein-coding	-0.111883995881565	6.16606994903079	-1.19252359020572	0.247265862800247	0.457347005460177	-6.5641310835584
1176	5	1289	AP3S1	protein-coding	-0.117164066718438	6.17965093008244	-1.19234681739556	0.247333557457797	0.457406010239245	-6.56565562576153
5226	1	1937	PGD	protein-coding	0.108704600526374	9.47189746251128	1.19184157685466	0.247527115027531	0.457631644939262	-6.68482884362872
9712	10	4837	USP6NL	protein-coding	0.148819944173694	4.396159109741	1.19183256822043	0.247530567270594	0.457631644939262	-6.31588015402528
51136	17	2016	RNFT1	protein-coding	0.172171632055975	3.71618722072371	1.19174794275705	0.247562998784343	0.457631644939262	-6.16217151065817
23522	10	8550	KAT6B	protein-coding	0.117544654671549	5.6220192391796	1.191019444585	0.247842318011782	0.45802109189163	-6.50818442183157
100505952	10	1076	NA	NA	0.158445793670328	4.10129729148998	1.19101151514532	0.247845359607999	0.45802109189163	-6.25475654437048
51206	19	2268	GP6	protein-coding	0.420913825865467	0.549629715977392	1.19035800247112	0.248096132578394	0.458418229933386	-5.35232991571347
26797	6	64	SNORD52	snoRNA	0.42080963687835	0.753315738064482	1.19024611132831	0.24813908783922	0.458431314659158	-5.39677710142066
132	10	2219	ADK	protein-coding	-0.145374897169411	5.50142161460284	-1.19440975169493	0.248496521788128	0.459025303834994	-6.48943428093123
219854	11	2104	TMEM218	protein-coding	-0.157723427237051	3.99248916426138	-1.18897135433285	0.24862886586273	0.459203393100134	-6.23450373375286
5281	2	1133	PIGF	protein-coding	-0.138122848802267	4.54946802784427	-1.18861400271423	0.248766295626659	0.459390822516341	-6.35061235731305
79607	11	2090	FAM118B	protein-coding	-0.14070176042628	4.49033960051718	-1.18808337709576	0.248970468458111	0.459681922846619	-6.34002761243099
3202	7	1332	HOXA5	protein-coding	0.195541229527109	3.26216015542868	1.18801737426216	0.248995873694679	0.459681922846619	-6.04936588522689
3005	22	2330	H1F0	protein-coding	-0.149422747012661	6.28048975483951	-1.20148787088458	0.249061070243546	0.459735868357977	-6.56066193318095
6867	8	8288	TACC1	protein-coding	0.1099597820084	7.08112947602109	1.18765069588385	0.24913704791536	0.459809696029807	-6.63863257669551
100507369	7	681	NA	NA	0.373543477342746	0.973602104951288	1.18749771591309	0.249195964298591	0.459852018450786	-5.45059040462411
100289130	3	1203	NA	NA	-0.104319800585155	8.36599773225101	-1.18738437129308	0.249239622893343	0.459866176863128	-6.67520019427257
6146	1	2085	RPL22	protein-coding	-0.0986828067948435	10.1692827099036	-1.18698659801097	0.249392884602524	0.459972974591503	-6.69581328530828
219537	11	1649	SMTNL1	protein-coding	-0.40641824351464	0.983989348829205	-1.18806706673848	0.249425304582589	0.459972974591503	-5.45474008782864
113791	22	2473	PIK3IP1	protein-coding	0.237744086965427	2.67639279307088	1.18686743270333	0.249438812710218	0.459972974591503	-5.89635105249257
9	8	3000	NAT1	protein-coding	0.216101823085502	2.75038971605098	1.18684127141196	0.249448896519405	0.459972974591503	-5.91623186311194
1407	12	3258	CRY1	protein-coding	0.120021744626027	5.46418130508141	1.18661487715551	0.249536172486342	0.459972974591503	-6.49481011640772
9600	11	4226	PITPNM1	protein-coding	-0.120774490694367	6.30426648596489	-1.18657156014798	0.249552874001111	0.459972974591503	-6.58384239227023
5049	11	6305	PAFAH1B2	protein-coding	0.110812088055246	6.93562513143392	1.18656312554741	0.249556126184391	0.459972974591503	-6.63142615593819
23787	6	1881	MTCH1	protein-coding	0.101967081170906	7.36735079454703	1.1864539477452	0.249598225453392	0.459972974591503	-6.65336940793736
3799	10	5889	KIF5B	protein-coding	0.115753409866822	7.73467777905562	1.18774268482366	0.249621455418426	0.459972974591503	-6.6623608413553
10611	4	7382	PDLIM5	protein-coding	0.135515950037157	4.9158515627768	1.18610102477797	0.249734350133627	0.460114656914305	-6.4169752426763
25805	10	1724	BAMBI	protein-coding	0.271240891388641	1.94645574019344	1.18569839455794	0.249889715479114	0.460254120409026	-5.69947253511551
152100	3	626	CMC1	protein-coding	-0.151613072611611	4.19564987509028	-1.1856433399483	0.249910965386824	0.460254120409026	-6.28355651441663
90353	19	2107	CTU1	protein-coding	-0.257973386556915	2.29501455931264	-1.18562486810136	0.249918095431429	0.460254120409026	-5.79824125582634
9567	22	5047	GTPBP1	protein-coding	-0.107649948848374	6.4170432527483	-1.18533976439725	0.250028163522086	0.460333865530835	-6.59509135225629
51665	2	6833	ASB1	protein-coding	-0.188350585406175	3.70594614212699	-1.18590937416744	0.25003344241721	0.460333865530835	-6.16842568846529
155400	7	1562	NSUN5P1	pseudo	-0.13841516559471	5.26988487253528	-1.18556604944192	0.250211683547812	0.460504293922702	-6.47191341203564
200010	1	3274	SLC5A9	protein-coding	0.302277051733835	1.57536187478863	1.18470958055827	0.250271583869243	0.460504293922702	-5.60198153095977
162427	17	3809	RETREG3	protein-coding	0.126788681059864	5.34495027021309	1.18465414679438	0.250293004733808	0.460504293922702	-6.48204921994029
100506556	6	2435	NA	NA	0.154011938165509	4.01806004640612	1.18463501408974	0.250300398365438	0.460504293922702	-6.24321553090736
10426	13	3890	TUBGCP3	protein-coding	0.102348889167509	7.24174195229387	1.18462002244001	0.250306191844987	0.460504293922702	-6.65024148735558
9870	14	5445	AREL1	protein-coding	0.118880209071726	5.51118859240768	1.18430363167328	0.250428483679205	0.460662961413065	-6.50317989417672
4638	3	8183	MYLK	protein-coding	-0.553599755577122	0.161698740930968	-1.19178036335353	0.250574046395106	0.460809637996755	-5.27036580278601
25926	17	2454	NOL11	protein-coding	-0.167689786603157	7.00501511710813	-1.2177420429933	0.250580340749624	0.460809637996755	-6.59085084540006
677838	1	130	SNORA61	snoRNA	-0.180136948336265	3.42215964105007	-1.18331326940289	0.250811570611673	0.461105398635111	-6.09893601741958
8291	2	7278	DYSF	protein-coding	-0.128472998235429	4.91534435011453	-1.1833087070837	0.250813336404465	0.461105398635111	-6.42145035354931
6222	6	542	RPS18	protein-coding	-0.10164046614346	9.77963929630816	-1.18296380408105	0.250946854193507	0.461248282121245	-6.69789242564608
55568	5	5956	GALNT10	protein-coding	-0.118028472152654	5.73023580930106	-1.18287287349578	0.250982063865375	0.461248282121245	-6.52997737486578
730268	2	1604	LOC730268	protein-coding	-0.132970252220931	4.79241005811251	-1.18270399901956	0.251047464426168	0.461248282121245	-6.40133994783429
84269	2	673	CHCHD5	protein-coding	-0.186192211977782	3.34020940766806	-1.18268447105593	0.251055027910025	0.461248282121245	-6.0782260377675
728975	11	1806	LOC728975	ncRNA	-0.384683667966125	1.04521109636614	-1.18264187262244	0.251071527540135	0.461248282121245	-5.47548356779675
113419	2	3367	TEX261	protein-coding	-0.101601891228058	7.24544801063711	-1.1825302475314	0.251114767099582	0.461261407038314	-6.65332603512819
9739	16	6447	SETD1A	protein-coding	-0.120151191372064	5.98254766474811	-1.18235025049576	0.251184503295329	0.461323191665854	-6.5575859903807
100126793	3	1708	GHRLOS	ncRNA	0.320757898294903	1.3650591816178	1.1822463811858	0.251224751975982	0.461330809814783	-5.55125250840039
55501	7	2093	CHST12	protein-coding	-0.153954610065074	4.25859298607238	-1.1813988274007	0.251553354789037	0.461867862190962	-6.30166469880868
740	11	2089	MRPL49	protein-coding	-0.108363163239781	6.30400641754988	-1.18110979500697	0.251665488616058	0.462007366617527	-6.59012166902084
10006	10	3776	ABI1	protein-coding	0.108915455892908	6.36076329086046	1.1809863157353	0.251713405437169	0.462028958357022	-6.59484003973282
7172	6	3250	TPMT	protein-coding	0.169166580568133	3.89562846347872	1.18051512221537	0.251896317724831	0.462284192945805	-6.21919168926724
729597	7	3145	SPDYE6	protein-coding	0.585310031302378	4.82508933493652	1.44125778693365	0.251960195703312	0.462284192945805	-6.05783249754431
9039	3	2119	UBA3	protein-coding	0.119350388945725	6.35199086074403	1.18034860150927	0.251960983165156	0.462284192945805	-6.59480172480609
54553	4	3000	MIR4453HG	ncRNA	0.283680432488744	2.16341145065714	1.17985335510709	0.252153377270799	0.462570773491751	-5.76532947020302
25999	19	3349	CLIP3	protein-coding	0.321376480326605	1.55800171459464	1.17951485277927	0.252284942680897	0.462745698653536	-5.60293493915636
154664	7	17184	ABCA13	protein-coding	0.462311809739783	0.098883289973512	1.17910324156851	0.252444992728629	0.462972813157169	-5.27137494778546
728378	2	4337	POTEF	protein-coding	-0.431323842091686	0.644855042397564	-1.17895776437152	0.252563291890538	0.463123304214262	-5.38804517179424
10269	1	3154	ZMPSTE24	protein-coding	-0.126095780005901	6.28978107549158	-1.18036679503157	0.252726375053439	0.463355860374161	-6.58914646631575
100507302	9	549	NA	NA	0.232752929570067	2.45265325988748	1.17822523612852	0.25278664936552	0.463364975844465	-5.8463828938085
29894	8	4494	CPSF1	protein-coding	-0.102913143808136	7.50444089344364	-1.17818101399203	0.252803866623962	0.463364975844465	-6.66805241517337
10891	4	6318	PPARGC1A	protein-coding	0.162887888439781	4.03707890187124	1.17803070995806	0.252862391939316	0.463405780380399	-6.25490693006086
23324	4	4242	MAN2B2	protein-coding	-0.114904378512173	6.14589130781968	-1.17780732603578	0.252949391861851	0.463498749441153	-6.57921248759555
2665	10	2412	GDI2	protein-coding	-0.104273457505134	8.19484087497122	-1.17770951814383	0.252987491555909	0.463502101016912	-6.6833709561838
8548	1	2318	BLZF1	protein-coding	0.204796683437776	3.0220810038504	1.17682299086635	0.253333022351761	0.464042911404899	-5.99934282285903
951	19	1245	CD37	protein-coding	-0.118628136139919	5.42410482273207	-1.17676586148203	0.253355301109005	0.464042911404899	-6.50205314844772
6470	17	2519	SHMT1	protein-coding	-0.111822598523112	5.97956268232916	-1.17663991039056	0.253404423475295	0.464066369674805	-6.56384599237524
441273	7	1983	SPDYE2	protein-coding	0.591936237247039	4.95377388635561	1.44316104508714	0.253531977018658	0.46422470933583	-6.07614492814008
4286	3	6095	MITF	protein-coding	0.204627599597013	3.32214635607453	1.17623205832652	0.253563539491673	0.46422470933583	-6.07848836637405
57205	4	6550	ATP10D	protein-coding	0.12176923841338	6.15089561297376	1.17605030633559	0.253634470847512	0.464288053711553	-6.58120512903007
23596	1	2632	OPN3	protein-coding	-0.144556592321002	4.78691732895861	-1.17582930765066	0.253720738851926	0.464379450270519	-6.40826420507857
401265	6	5743	KLHL31	protein-coding	-0.405818452593163	0.514919857662939	-1.17521861364847	0.253959240945075	0.464749411433068	-5.36416921725669
348995	6	3848	NUP43	protein-coding	-0.106339491214169	6.71686486631676	-1.17506237561392	0.254020285578354	0.464794563202432	-6.63040388260024
23417	16	2195	MLYCD	protein-coding	0.163831258418441	3.76557138498319	1.17473930526596	0.254146549101753	0.464959019466185	-6.19405242358491
10535	19	1142	RNASEH2A	protein-coding	-0.122980904422257	5.19782662192156	-1.17442360358552	0.254269978240282	0.46511824390675	-6.47495419592151
140885	20	4478	SIRPA	protein-coding	-0.110032769237615	6.8542392999121	-1.17394656868598	0.254456568715271	0.465392942838479	-6.64116510018472
79768	15	2740	KATNBL1	protein-coding	0.158542784879689	4.05395774162862	1.17379525264575	0.254515776878654	0.465408863586074	-6.26367499384535
11073	3	5346	TOPBP1	protein-coding	0.103945008295623	7.34012257129044	1.17372018689498	0.254545153045048	0.465408863586074	-6.66699774518737
1476	21	658	CSTB	protein-coding	-0.11061760736423	6.23690350949082	-1.17340427840289	0.25466880826126	0.465408863586074	-6.59293423515823
79735	19	2372	TBC1D17	protein-coding	0.179659600281694	3.45119433363182	1.17334906449349	0.254690425116251	0.465408863586074	-6.1155605913804
26260	8	2442	FBXO25	protein-coding	0.195383340802964	3.21957545149799	1.1733147708257	0.254703852158158	0.465408863586074	-6.05532962390023
439931	22	2971	THAP7-AS1	ncRNA	0.323050858472455	1.48374712366953	1.17325759904238	0.254726237876386	0.465408863586074	-5.59115102682477
91746	4	6249	YTHDC1	protein-coding	0.110339185397246	6.28912504686716	1.17317824714294	0.254757310704276	0.465408863586074	-6.59748516693219
5993	1	3618	RFX5	protein-coding	-0.109769178732823	6.11484035829125	-1.17312887169832	0.25477664670611	0.465408863586074	-6.58156918936284
3376	9	4576	IARS	protein-coding	-0.100586361492178	8.26710164454563	-1.17308698253652	0.254793051854462	0.465408863586074	-6.68996797338041
100505792	16	672	NA	NA	-0.144688092530273	4.65466962128603	-1.17295573134774	0.254844459184935	0.465429047896895	-6.38805441212984
145788	15	729	C15orf65	protein-coding	0.304532115683604	1.63370767308205	1.1728728006587	0.25487694476739	0.465429047896895	-5.63019644953618
91947	15	4067	ARRDC4	protein-coding	-0.351788065774793	1.06081756853039	-1.17270415866044	0.254943014728282	0.465483181199131	-5.49001725754581
